Crop,Temperature,Humidity,Rainfall,Label_N,Label_P,Label_K
beetroot,28,80,25,85,45,36
beetroot,28,80,85,65,35,28
beetroot,28,80,160,35,20,16
beetroot,28,80,250,0,0,0
beetroot,33,50,0,100,50,45
beetroot,33,50,25,90,45,41
beetroot,33,50,85,70,35,33
beetroot,33,50,160,40,20,21
beetroot,33,50,250,0,0,0
beetroot,33,65,0,100,50,45
beetroot,33,65,25,90,45,41
beetroot,33,65,85,70,35,33
beetroot,33,65,160,40,20,21
beetroot,33,65,250,0,0,0
beetroot,33,80,0,95,50,45
beetroot,33,80,25,85,45,41
beetroot,33,80,85,65,35,33
beetroot,33,80,160,35,20,21
beetroot,33,80,250,0,0,0
berseem,18,50,0,100,50,40
berseem,18,50,25,90,45,36
berseem,18,50,85,70,35,28
berseem,18,50,160,40,20,16
berseem,18,50,250,0,0,0
berseem,18,65,0,100,50,40
berseem,18,65,25,90,45,36
berseem,18,65,85,70,35,28
berseem,18,65,160,40,20,16
berseem,18,65,250,0,0,0
berseem,18,80,0,95,50,40
berseem,18,80,25,85,45,36
berseem,18,80,85,65,35,28
berseem,18,80,160,35,20,16
berseem,18,80,250,0,0,0
berseem,23,50,0,100,50,40
berseem,23,50,25,90,45,36
berseem,23,50,85,70,35,28
berseem,23,50,160,40,20,16
berseem,23,50,250,0,0,0
berseem,23,65,0,100,50,40
berseem,23,65,25,90,45,36
berseem,23,65,85,70,35,28
berseem,23,65,160,40,20,16
berseem,23,65,250,0,0,0
berseem,23,80,0,95,50,40
berseem,23,80,25,85,45,36
berseem,23,80,85,65,35,28
berseem,23,80,160,35,20,16
berseem,23,80,250,0,0,0
berseem,28,50,0,100,50,40
berseem,28,50,25,90,45,36
berseem,28,50,85,70,35,28
berseem,28,50,160,40,20,16
berseem,28,50,250,0,0,0
berseem,28,65,0,100,50,40
berseem,28,65,25,90,45,36
berseem,28,65,85,70,35,28
berseem,28,65,160,40,20,16
berseem,28,65,250,0,0,0
berseem,28,80,0,95,50,40
berseem,28,80,25,85,45,36
berseem,28,80,85,65,35,28
berseem,28,80,160,35,20,16
berseem,28,80,250,0,0,0
berseem,33,50,0,100,50,45
berseem,33,50,25,90,45,41
berseem,33,50,85,70,35,33
berseem,33,50,160,40,20,21
berseem,33,50,250,0,0,0
berseem,33,65,0,100,50,45
berseem,33,65,25,90,45,41
berseem,33,65,85,70,35,33
berseem,33,65,160,40,20,21
berseem,33,65,250,0,0,0
berseem,33,80,0,95,50,45
berseem,33,80,25,85,45,41
berseem,33,80,85,65,35,33
berseem,33,80,160,35,20,21
berseem,33,80,250,0,0,0
alfalfa,18,50,0,100,50,40
alfalfa,18,50,25,90,45,36
alfalfa,18,50,85,70,35,28
alfalfa,18,50,160,40,20,16
alfalfa,18,50,250,0,0,0
alfalfa,18,65,0,100,50,40
alfalfa,18,65,25,90,45,36
alfalfa,18,65,85,70,35,28
alfalfa,18,65,160,40,20,16
alfalfa,18,65,250,0,0,0
alfalfa,18,80,0,95,50,40
alfalfa,18,80,25,85,45,36
alfalfa,18,80,85,65,35,28
alfalfa,18,80,160,35,20,16
alfalfa,18,80,250,0,0,0
alfalfa,23,50,0,100,50,40
alfalfa,23,50,25,90,45,36
alfalfa,23,50,85,70,35,28
alfalfa,23,50,160,40,20,16
alfalfa,23,50,250,0,0,0
alfalfa,23,65,0,100,50,40
alfalfa,23,65,25,90,45,36
alfalfa,23,65,85,70,35,28
alfalfa,23,65,160,40,20,16
alfalfa,23,65,250,0,0,0
alfalfa,23,80,0,95,50,40
alfalfa,23,80,25,85,45,36
alfalfa,23,80,85,65,35,28
alfalfa,23,80,160,35,20,16
alfalfa,23,80,250,0,0,0
alfalfa,28,50,0,100,50,40
alfalfa,28,50,25,90,45,36
alfalfa,28,50,85,70,35,28
alfalfa,28,50,160,40,20,16
alfalfa,28,50,250,0,0,0
alfalfa,28,65,0,100,50,40
alfalfa,28,65,25,90,45,36
alfalfa,28,65,85,70,35,28
alfalfa,28,65,160,40,20,16
alfalfa,28,65,250,0,0,0
alfalfa,28,80,0,95,50,40
alfalfa,28,80,25,85,45,36
alfalfa,28,80,85,65,35,28
alfalfa,28,80,160,35,20,16
alfalfa,28,80,250,0,0,0
alfalfa,33,50,0,100,50,45
alfalfa,33,50,25,90,45,41
alfalfa,33,50,85,70,35,33
alfalfa,33,50,160,40,20,21
alfalfa,33,50,250,0,0,0
alfalfa,33,65,0,100,50,45
alfalfa,33,65,25,90,45,41
alfalfa,33,65,85,70,35,33
alfalfa,33,65,160,40,20,21
alfalfa,33,65,250,0,0,0
alfalfa,33,80,0,95,50,45
alfalfa,33,80,25,85,45,41
alfalfa,33,80,85,65,35,33
alfalfa,33,80,160,35,20,21
alfalfa,33,80,250,0,0,0
napier grass,18,50,0,100,50,40
napier grass,18,50,25,90,45,36
napier grass,18,50,85,70,35,28
napier grass,18,50,160,40,20,16
napier grass,18,50,250,0,0,0
napier grass,18,65,0,100,50,40
napier grass,18,65,25,90,45,36
napier grass,18,65,85,70,35,28
napier grass,18,65,160,40,20,16
napier grass,18,65,250,0,0,0
napier grass,18,80,0,95,50,40
napier grass,18,80,25,85,45,36
napier grass,18,80,85,65,35,28
napier grass,18,80,160,35,20,16
napier grass,18,80,250,0,0,0
napier grass,23,50,0,100,50,40
napier grass,23,50,25,90,45,36
napier grass,23,50,85,70,35,28
napier grass,23,50,160,40,20,16
napier grass,23,50,250,0,0,0
napier grass,23,65,0,100,50,40
napier grass,23,65,25,90,45,36
napier grass,23,65,85,70,35,28
napier grass,23,65,160,40,20,16
napier grass,23,65,250,0,0,0
napier grass,23,80,0,95,50,40
napier grass,23,80,25,85,45,36
napier grass,23,80,85,65,35,28
napier grass,23,80,160,35,20,16
napier grass,23,80,250,0,0,0
napier grass,28,50,0,100,50,40
napier grass,28,50,25,90,45,36
napier grass,28,50,85,70,35,28
napier grass,28,50,160,40,20,16
napier grass,28,50,250,0,0,0
napier grass,28,65,0,100,50,40
napier grass,28,65,25,90,45,36
napier grass,28,65,85,70,35,28
napier grass,28,65,160,40,20,16
napier grass,28,65,250,0,0,0
napier grass,28,80,0,95,50,40
napier grass,28,80,25,85,45,36
napier grass,28,80,85,65,35,28
napier grass,28,80,160,35,20,16
napier grass,28,80,250,0,0,0
napier grass,33,50,0,100,50,45
napier grass,33,50,25,90,45,41
napier grass,33,50,85,70,35,33
napier grass,33,50,160,40,20,21
napier grass,33,50,250,0,0,0
napier grass,33,65,0,100,50,45
napier grass,33,65,25,90,45,41
napier grass,33,65,85,70,35,33
napier grass,33,65,160,40,20,21
napier grass,33,65,250,0,0,0
napier grass,33,80,0,95,50,45
napier grass,33,80,25,85,45,41
napier grass,33,80,85,65,35,33
napier grass,33,80,160,35,20,21
napier grass,33,80,250,0,0,0
fodder maize,18,50,0,100,50,40
fodder maize,18,50,25,90,45,36
fodder maize,18,50,85,70,35,28
fodder maize,18,50,160,40,20,16
fodder maize,18,50,250,0,0,0
fodder maize,18,65,0,100,50,40
fodder maize,18,65,25,90,45,36
fodder maize,18,65,85,70,35,28
fodder maize,18,65,160,40,20,16
fodder maize,18,65,250,0,0,0
fodder maize,18,80,0,95,50,40
fodder maize,18,80,25,85,45,36
fodder maize,18,80,85,65,35,28
fodder maize,18,80,160,35,20,16
fodder maize,18,80,250,0,0,0
fodder maize,23,50,0,100,50,40
fodder maize,23,50,25,90,45,36
fodder maize,23,50,85,70,35,28
fodder maize,23,50,160,40,20,16
fodder maize,23,50,250,0,0,0
fodder maize,23,65,0,100,50,40
fodder maize,23,65,25,90,45,36
fodder maize,23,65,85,70,35,28
fodder maize,23,65,160,40,20,16
fodder maize,23,65,250,0,0,0
fodder maize,23,80,0,95,50,40
fodder maize,23,80,25,85,45,36
fodder maize,23,80,85,65,35,28
fodder maize,23,80,160,35,20,16
fodder maize,23,80,250,0,0,0
fodder maize,28,50,0,100,50,40
fodder maize,28,50,25,90,45,36
fodder maize,28,50,85,70,35,28
fodder maize,28,50,160,40,20,16
fodder maize,28,50,250,0,0,0
fodder maize,28,65,0,100,50,40
fodder maize,28,65,25,90,45,36
fodder maize,28,65,85,70,35,28
fodder maize,28,65,160,40,20,16
fodder maize,28,65,250,0,0,0
fodder maize,28,80,0,95,50,40
fodder maize,28,80,25,85,45,36
fodder maize,28,80,85,65,35,28
fodder maize,28,80,160,35,20,16
fodder maize,28,80,250,0,0,0
fodder maize,33,50,0,100,50,45
fodder maize,33,50,25,90,45,41
fodder maize,33,50,85,70,35,33
fodder maize,33,50,160,40,20,21
fodder maize,33,50,250,0,0,0
fodder maize,33,65,0,100,50,45
fodder maize,33,65,25,90,45,41
fodder maize,33,65,85,70,35,33
fodder maize,33,65,160,40,20,21
fodder maize,33,65,250,0,0,0
fodder maize,33,80,0,95,50,45
fodder maize,33,80,25,85,45,41
fodder maize,33,80,85,65,35,33
fodder maize,33,80,160,35,20,21
fodder maize,33,80,250,0,0,0
fodder sorghum,18,50,0,100,50,40
fodder sorghum,18,50,25,90,45,36
fodder sorghum,18,50,85,70,35,28
fodder sorghum,18,50,160,40,20,16
fodder sorghum,18,50,250,0,0,0
fodder sorghum,18,65,0,100,50,40
fodder sorghum,18,65,25,90,45,36
fodder sorghum,18,65,85,70,35,28
fodder sorghum,18,65,160,40,20,16
fodder sorghum,18,65,250,0,0,0
fodder sorghum,18,80,0,95,50,40
fodder sorghum,18,80,25,85,45,36
fodder sorghum,18,80,85,65,35,28
fodder sorghum,18,80,160,35,20,16
fodder sorghum,18,80,250,0,0,0
fodder sorghum,23,50,0,100,50,40
fodder sorghum,23,50,25,90,45,36
fodder sorghum,23,50,85,70,35,28
fodder sorghum,23,50,160,40,20,16
fodder sorghum,23,50,250,0,0,0
fodder sorghum,23,65,0,100,50,40
fodder sorghum,23,65,25,90,45,36
fodder sorghum,23,65,85,70,35,28
fodder sorghum,23,65,160,40,20,16
fodder sorghum,23,65,250,0,0,0
fodder sorghum,23,80,0,95,50,40
fodder sorghum,23,80,25,85,45,36
fodder sorghum,23,80,85,65,35,28
fodder sorghum,23,80,160,35,20,16
fodder sorghum,23,80,250,0,0,0
fodder sorghum,28,50,0,100,50,40
fodder sorghum,28,50,25,90,45,36
fodder sorghum,28,50,85,70,35,28
fodder sorghum,28,50,160,40,20,16
fodder sorghum,28,50,250,0,0,0
fodder sorghum,28,65,0,100,50,40
fodder sorghum,28,65,25,90,45,36
fodder sorghum,28,65,85,70,35,28
fodder sorghum,28,65,160,40,20,16
fodder sorghum,28,65,250,0,0,0
fodder sorghum,28,80,0,95,50,40
fodder sorghum,28,80,25,85,45,36
fodder sorghum,28,80,85,65,35,28
fodder sorghum,28,80,160,35,20,16
fodder sorghum,28,80,250,0,0,0
fodder sorghum,33,50,0,100,50,45
fodder sorghum,33,50,25,90,45,41
fodder sorghum,33,50,85,70,35,33
fodder sorghum,33,50,160,40,20,21
fodder sorghum,33,50,250,0,0,0
fodder sorghum,33,65,0,100,50,45
fodder sorghum,33,65,25,90,45,41
fodder sorghum,33,65,85,70,35,33
fodder sorghum,33,65,160,40,20,21
fodder sorghum,33,65,250,0,0,0
fodder sorghum,33,80,0,95,50,45
fodder sorghum,33,80,25,85,45,41
fodder sorghum,33,80,85,65,35,33
fodder sorghum,33,80,160,35,20,21
fodder sorghum,33,80,250,0,0,0
tulsi,18,50,0,100,50,40
tulsi,18,50,25,90,45,36
tulsi,18,50,85,70,35,28
tulsi,18,50,160,40,20,16
tulsi,18,50,250,0,0,0
tulsi,18,65,0,100,50,40
tulsi,18,65,25,90,45,36
tulsi,18,65,85,70,35,28
tulsi,18,65,160,40,20,16
tulsi,18,65,250,0,0,0
tulsi,18,80,0,95,50,40
tulsi,18,80,25,85,45,36
tulsi,18,80,85,65,35,28
tulsi,18,80,160,35,20,16
tulsi,18,80,250,0,0,0
tulsi,23,50,0,100,50,40
tulsi,23,50,25,90,45,36
tulsi,23,50,85,70,35,28
tulsi,23,50,160,40,20,16
tulsi,23,50,250,0,0,0
tulsi,23,65,0,100,50,40
tulsi,23,65,25,90,45,36
tulsi,23,65,85,70,35,28
tulsi,23,65,160,40,20,16
tulsi,23,65,250,0,0,0
tulsi,23,80,0,95,50,40
tulsi,23,80,25,85,45,36
tulsi,23,80,85,65,35,28
tulsi,23,80,160,35,20,16
tulsi,23,80,250,0,0,0
tulsi,28,50,0,100,50,40
tulsi,28,50,25,90,45,36
tulsi,28,50,85,70,35,28
tulsi,28,50,160,40,20,16
tulsi,28,50,250,0,0,0
tulsi,28,65,0,100,50,40
tulsi,28,65,25,90,45,36
tulsi,28,65,85,70,35,28
tulsi,28,65,160,40,20,16
tulsi,28,65,250,0,0,0
tulsi,28,80,0,95,50,40
tulsi,28,80,25,85,45,36
tulsi,28,80,85,65,35,28
tulsi,28,80,160,35,20,16
tulsi,28,80,250,0,0,0
tulsi,33,50,0,100,50,45
tulsi,33,50,25,90,45,41
tulsi,33,50,85,70,35,33
tulsi,33,50,160,40,20,21
tulsi,33,50,250,0,0,0
tulsi,33,65,0,100,50,45
tulsi,33,65,25,90,45,41
tulsi,33,65,85,70,35,33
tulsi,33,65,160,40,20,21
tulsi,33,65,250,0,0,0
tulsi,33,80,0,95,50,45
tulsi,33,80,25,85,45,41
tulsi,33,80,85,65,35,33
tulsi,33,80,160,35,20,21
tulsi,33,80,250,0,0,0
neem,18,50,0,100,50,40
neem,18,50,25,90,45,36
neem,18,50,85,70,35,28
neem,18,50,160,40,20,16
neem,18,50,250,0,0,0
neem,18,65,0,100,50,40
neem,18,65,25,90,45,36
neem,18,65,85,70,35,28
neem,18,65,160,40,20,16
neem,18,65,250,0,0,0
neem,18,80,0,95,50,40
neem,18,80,25,85,45,36
neem,18,80,85,65,35,28
neem,18,80,160,35,20,16
neem,18,80,250,0,0,0
neem,23,50,0,100,50,40
neem,23,50,25,90,45,36
neem,23,50,85,70,35,28
neem,23,50,160,40,20,16
neem,23,50,250,0,0,0
neem,23,65,0,100,50,40
neem,23,65,25,90,45,36
neem,23,65,85,70,35,28
neem,23,65,160,40,20,16
neem,23,65,250,0,0,0
neem,23,80,0,95,50,40
neem,23,80,25,85,45,36
neem,23,80,85,65,35,28
neem,23,80,160,35,20,16
neem,23,80,250,0,0,0
neem,28,50,0,100,50,40
neem,28,50,25,90,45,36
neem,28,50,85,70,35,28
neem,28,50,160,40,20,16
neem,28,50,250,0,0,0
neem,28,65,0,100,50,40
neem,28,65,25,90,45,36
neem,28,65,85,70,35,28
neem,28,65,160,40,20,16
neem,28,65,250,0,0,0
neem,28,80,0,95,50,40
neem,28,80,25,85,45,36
neem,28,80,85,65,35,28
neem,28,80,160,35,20,16
neem,28,80,250,0,0,0
neem,33,50,0,100,50,45
neem,33,50,25,90,45,41
neem,33,50,85,70,35,33
neem,33,50,160,40,20,21
neem,33,50,250,0,0,0
neem,33,65,0,100,50,45
neem,33,65,25,90,45,41
neem,33,65,85,70,35,33
neem,33,65,160,40,20,21
neem,33,65,250,0,0,0
neem,33,80,0,95,50,45
neem,33,80,25,85,45,41
neem,33,80,85,65,35,33
neem,33,80,160,35,20,21
neem,33,80,250,0,0,0
aloe vera,18,50,0,100,50,40
aloe vera,18,50,25,90,45,36
aloe vera,18,50,85,70,35,28
aloe vera,18,50,160,40,20,16
aloe vera,18,50,250,0,0,0
aloe vera,18,65,0,100,50,40
aloe vera,18,65,25,90,45,36
aloe vera,18,65,85,70,35,28
aloe vera,18,65,160,40,20,16
aloe vera,18,65,250,0,0,0
aloe vera,18,80,0,95,50,40
aloe vera,18,80,25,85,45,36
aloe vera,18,80,85,65,35,28
aloe vera,18,80,160,35,20,16
aloe vera,18,80,250,0,0,0
aloe vera,23,50,0,100,50,40
aloe vera,23,50,25,90,45,36
aloe vera,23,50,85,70,35,28
aloe vera,23,50,160,40,20,16
aloe vera,23,50,250,0,0,0
aloe vera,23,65,0,100,50,40
aloe vera,23,65,25,90,45,36
aloe vera,23,65,85,70,35,28
aloe vera,23,65,160,40,20,16
aloe vera,23,65,250,0,0,0
aloe vera,23,80,0,95,50,40
aloe vera,23,80,25,85,45,36
aloe vera,23,80,85,65,35,28
aloe vera,23,80,160,35,20,16
aloe vera,23,80,250,0,0,0
aloe vera,28,50,0,100,50,40
aloe vera,28,50,25,90,45,36
aloe vera,28,50,85,70,35,28
aloe vera,28,50,160,40,20,16
aloe vera,28,50,250,0,0,0
aloe vera,28,65,0,100,50,40
aloe vera,28,65,25,90,45,36
aloe vera,28,65,85,70,35,28
aloe vera,28,65,160,40,20,16
aloe vera,28,65,250,0,0,0
aloe vera,28,80,0,95,50,40
aloe vera,28,80,25,85,45,36
aloe vera,28,80,85,65,35,28
aloe vera,28,80,160,35,20,16
aloe vera,28,80,250,0,0,0
aloe vera,33,50,0,100,50,45
aloe vera,33,50,25,90,45,41
aloe vera,33,50,85,70,35,33
aloe vera,33,50,160,40,20,21
aloe vera,33,50,250,0,0,0
aloe vera,33,65,0,100,50,45
aloe vera,33,65,25,90,45,41
aloe vera,33,65,85,70,35,33
aloe vera,33,65,160,40,20,21
aloe vera,33,65,250,0,0,0
aloe vera,33,80,0,95,50,45
aloe vera,33,80,25,85,45,41
aloe vera,33,80,85,65,35,33
aloe vera,33,80,160,35,20,21
aloe vera,33,80,250,0,0,0
ashwagandha,18,50,0,100,50,40
ashwagandha,18,50,25,90,45,36
ashwagandha,18,50,85,70,35,28
ashwagandha,18,50,160,40,20,16
ashwagandha,18,50,250,0,0,0
ashwagandha,18,65,0,100,50,40
ashwagandha,18,65,25,90,45,36
ashwagandha,18,65,85,70,35,28
ashwagandha,18,65,160,40,20,16
ashwagandha,18,65,250,0,0,0
ashwagandha,18,80,0,95,50,40
ashwagandha,18,80,25,85,45,36
ashwagandha,18,80,85,65,35,28
ashwagandha,18,80,160,35,20,16
ashwagandha,18,80,250,0,0,0
ashwagandha,23,50,0,100,50,40
ashwagandha,23,50,25,90,45,36
ashwagandha,23,50,85,70,35,28
ashwagandha,23,50,160,40,20,16
ashwagandha,23,50,250,0,0,0
ashwagandha,23,65,0,100,50,40
ashwagandha,23,65,25,90,45,36
ashwagandha,23,65,85,70,35,28
ashwagandha,23,65,160,40,20,16
ashwagandha,23,65,250,0,0,0
ashwagandha,23,80,0,95,50,40
ashwagandha,23,80,25,85,45,36
ashwagandha,23,80,85,65,35,28
ashwagandha,23,80,160,35,20,16
ashwagandha,23,80,250,0,0,0
ashwagandha,28,50,0,100,50,40
ashwagandha,28,50,25,90,45,36
ashwagandha,28,50,85,70,35,28
ashwagandha,28,50,160,40,20,16
ashwagandha,28,50,250,0,0,0
ashwagandha,28,65,0,100,50,40
ashwagandha,28,65,25,90,45,36
ashwagandha,28,65,85,70,35,28
ashwagandha,28,65,160,40,20,16
ashwagandha,28,65,250,0,0,0
ashwagandha,28,80,0,95,50,40
ashwagandha,28,80,25,85,45,36
ashwagandha,28,80,85,65,35,28
ashwagandha,28,80,160,35,20,16
ashwagandha,28,80,250,0,0,0
ashwagandha,33,50,0,100,50,45
ashwagandha,33,50,25,90,45,41
ashwagandha,33,50,85,70,35,33
ashwagandha,33,50,160,40,20,21
ashwagandha,33,50,250,0,0,0
ashwagandha,33,65,0,100,50,45
ashwagandha,33,65,25,90,45,41
ashwagandha,33,65,85,70,35,33
ashwagandha,33,65,160,40,20,21
ashwagandha,33,65,250,0,0,0
ashwagandha,33,80,0,95,50,45
ashwagandha,33,80,25,85,45,41
ashwagandha,33,80,85,65,35,33
ashwagandha,33,80,160,35,20,21
ashwagandha,33,80,250,0,0,0
mint,18,50,0,100,50,40
mint,18,50,25,90,45,36
mint,18,50,85,70,35,28
mint,18,50,160,40,20,16
mint,18,50,250,0,0,0
mint,18,65,0,100,50,40
mint,18,65,25,90,45,36
mint,18,65,85,70,35,28
mint,18,65,160,40,20,16
mint,18,65,250,0,0,0
mint,18,80,0,95,50,40
mint,18,80,25,85,45,36
mint,18,80,85,65,35,28
mint,18,80,160,35,20,16
mint,18,80,250,0,0,0
mint,23,50,0,100,50,40
mint,23,50,25,90,45,36
mint,23,50,85,70,35,28
mint,23,50,160,40,20,16
mint,23,50,250,0,0,0
mint,23,65,0,100,50,40
mint,23,65,25,90,45,36
mint,23,65,85,70,35,28
mint,23,65,160,40,20,16
mint,23,65,250,0,0,0
mint,23,80,0,95,50,40
mint,23,80,25,85,45,36
mint,23,80,85,65,35,28
mint,23,80,160,35,20,16
mint,23,80,250,0,0,0
mint,28,50,0,100,50,40
mint,28,50,25,90,45,36
mint,28,50,85,70,35,28
mint,28,50,160,40,20,16
mint,28,50,250,0,0,0
mint,28,65,0,100,50,40
mint,28,65,25,90,45,36
mint,28,65,85,70,35,28
mint,28,65,160,40,20,16
mint,28,65,250,0,0,0
mint,28,80,0,95,50,40
mint,28,80,25,85,45,36
mint,28,80,85,65,35,28
mint,28,80,160,35,20,16
mint,28,80,250,0,0,0
mint,33,50,0,100,50,45
mint,33,50,25,90,45,41
mint,33,50,85,70,35,33
mint,33,50,160,40,20,21
mint,33,50,250,0,0,0
mint,33,65,0,100,50,45
mint,33,65,25,90,45,41
mint,33,65,85,70,35,33
mint,33,65,160,40,20,21
mint,33,65,250,0,0,0
mint,33,80,0,95,50,45
mint,33,80,25,85,45,41
mint,33,80,85,65,35,33
mint,33,80,160,35,20,21
mint,33,80,250,0,0,0
lemongrass,18,50,0,100,50,40
lemongrass,18,50,25,90,45,36
lemongrass,18,50,85,70,35,28
lemongrass,18,50,160,40,20,16
lemongrass,18,50,250,0,0,0
lemongrass,18,65,0,100,50,40
lemongrass,18,65,25,90,45,36
lemongrass,18,65,85,70,35,28
lemongrass,18,65,160,40,20,16
lemongrass,18,65,250,0,0,0
lemongrass,18,80,0,95,50,40
lemongrass,18,80,25,85,45,36
lemongrass,18,80,85,65,35,28
lemongrass,18,80,160,35,20,16
lemongrass,18,80,250,0,0,0
lemongrass,23,50,0,100,50,40
lemongrass,23,50,25,90,45,36
lemongrass,23,50,85,70,35,28
lemongrass,23,50,160,40,20,16
lemongrass,23,50,250,0,0,0
lemongrass,23,65,0,100,50,40
lemongrass,23,65,25,90,45,36
lemongrass,23,65,85,70,35,28
lemongrass,23,65,160,40,20,16
lemongrass,23,65,250,0,0,0
lemongrass,23,80,0,95,50,40
lemongrass,23,80,25,85,45,36
lemongrass,23,80,85,65,35,28
lemongrass,23,80,160,35,20,16
lemongrass,23,80,250,0,0,0
lemongrass,28,50,0,100,50,40
lemongrass,28,50,25,90,45,36
lemongrass,28,50,85,70,35,28
lemongrass,28,50,160,40,20,16
lemongrass,28,50,250,0,0,0
lemongrass,28,65,0,100,50,40
lemongrass,28,65,25,90,45,36
lemongrass,28,65,85,70,35,28
lemongrass,28,65,160,40,20,16
lemongrass,28,65,250,0,0,0
lemongrass,28,80,0,95,50,40
lemongrass,28,80,25,85,45,36
lemongrass,28,80,85,65,35,28
lemongrass,28,80,160,35,20,16
lemongrass,28,80,250,0,0,0
lemongrass,33,50,0,100,50,45
lemongrass,33,50,25,90,45,41
lemongrass,33,50,85,70,35,33
lemongrass,33,50,160,40,20,21
lemongrass,33,50,250,0,0,0
lemongrass,33,65,0,100,50,45
lemongrass,33,65,25,90,45,41
lemongrass,33,65,85,70,35,33
lemongrass,33,65,160,40,20,21
lemongrass,33,65,250,0,0,0
lemongrass,33,80,0,95,50,45
lemongrass,33,80,25,85,45,41
lemongrass,33,80,85,65,35,33
lemongrass,33,80,160,35,20,21
lemongrass,33,80,250,0,0,0
toor,18,50,0,30,60,40
toor,18,50,25,27,54,36
toor,18,50,85,21,42,28
toor,18,50,160,12,24,16
toor,18,50,250,0,0,0
toor,18,65,0,30,60,40
toor,18,65,25,27,54,36
toor,18,65,85,21,42,28
toor,18,65,160,12,24,16
toor,18,65,250,0,0,0
toor,18,80,0,25,60,40
toor,18,80,25,22,54,36
toor,18,80,85,17,42,28
toor,18,80,160,10,24,16
toor,18,80,250,0,0,0
toor,23,50,0,30,60,40
toor,23,50,25,27,54,36
toor,23,50,85,21,42,28
toor,23,50,160,12,24,16
toor,23,50,250,0,0,0
toor,23,65,0,30,60,40
toor,23,65,25,27,54,36
toor,23,65,85,21,42,28
toor,23,65,160,12,24,16
toor,23,65,250,0,0,0
toor,23,80,0,25,60,40
toor,23,80,25,22,54,36
toor,23,80,85,17,42,28
toor,23,80,160,10,24,16
toor,23,80,250,0,0,0
toor,28,50,0,30,60,40
toor,28,50,25,27,54,36
toor,28,50,85,21,42,28
toor,28,50,160,12,24,16
toor,28,50,250,0,0,0
toor,28,65,0,30,60,40
toor,28,65,25,27,54,36
toor,28,65,85,21,42,28
toor,28,65,160,12,24,16
toor,28,65,250,0,0,0
toor,28,80,0,25,60,40
toor,28,80,25,22,54,36
toor,28,80,85,17,42,28
toor,28,80,160,10,24,16
toor,28,80,250,0,0,0
toor,33,50,0,30,60,45
toor,33,50,25,27,54,41
toor,33,50,85,21,42,33
toor,33,50,160,12,24,21
toor,33,50,250,0,0,0
toor,33,65,0,30,60,45
toor,33,65,25,27,54,41
toor,33,65,85,21,42,33
toor,33,65,160,12,24,21
toor,33,65,250,0,0,0
toor,33,80,0,25,60,45
toor,33,80,25,22,54,41
toor,33,80,85,17,42,33
toor,33,80,160,10,24,21
toor,33,80,250,0,0,0
bengal gram,18,50,0,40,60,40
bengal gram,18,50,25,36,54,36
bengal gram,18,50,85,28,42,28
bengal gram,18,50,160,16,24,16
bengal gram,18,50,250,0,0,0
bengal gram,18,65,0,40,60,40
bengal gram,18,65,25,36,54,36
bengal gram,18,65,85,28,42,28
bengal gram,18,65,160,16,24,16
bengal gram,18,65,250,0,0,0
bengal gram,18,80,0,35,60,40
bengal gram,18,80,25,31,54,36
bengal gram,18,80,85,24,42,28
bengal gram,18,80,160,14,24,16
bengal gram,18,80,250,0,0,0
bengal gram,23,50,0,40,60,40
bengal gram,23,50,25,36,54,36
bengal gram,23,50,85,28,42,28
bengal gram,23,50,160,16,24,16
bengal gram,23,50,250,0,0,0
bengal gram,23,65,0,40,60,40
bengal gram,23,65,25,36,54,36
bengal gram,23,65,85,28,42,28
bengal gram,23,65,160,16,24,16
bengal gram,23,65,250,0,0,0
bengal gram,23,80,0,35,60,40
bengal gram,23,80,25,31,54,36
bengal gram,23,80,85,24,42,28
bengal gram,23,80,160,14,24,16
bengal gram,23,80,250,0,0,0
bengal gram,28,50,0,40,60,40
bengal gram,28,50,25,36,54,36
bengal gram,28,50,85,28,42,28
bengal gram,28,50,160,16,24,16
bengal gram,28,50,250,0,0,0
bengal gram,28,65,0,40,60,40
bengal gram,28,65,25,36,54,36
bengal gram,28,65,85,28,42,28
bengal gram,28,65,160,16,24,16
bengal gram,28,65,250,0,0,0
bengal gram,28,80,0,35,60,40
bengal gram,28,80,25,31,54,36
bengal gram,28,80,85,24,42,28
bengal gram,28,80,160,14,24,16
bengal gram,28,80,250,0,0,0
bengal gram,33,50,0,40,60,45
bengal gram,33,50,25,36,54,41
bengal gram,33,50,85,28,42,33
bengal gram,33,50,160,16,24,21
bengal gram,33,50,250,0,0,0
bengal gram,33,65,0,40,60,45
bengal gram,33,65,25,36,54,41
bengal gram,33,65,85,28,42,33
bengal gram,33,65,160,16,24,21
bengal gram,33,65,250,0,0,0
bengal gram,33,80,0,35,60,45
bengal gram,33,80,25,31,54,41
bengal gram,33,80,85,24,42,33
bengal gram,33,80,160,14,24,21
bengal gram,33,80,250,0,0,0
